epoch,step,train_ce_epoch,train_h_penalty_epoch,train_loss_epoch,train_loss_step,val_hdist,val_hdist_prog,val_loss,val_loss_prog
0,0,,,,5.579848289489746,,,,
0,1,,,,5.474555015563965,,,,
0,2,,,,5.517808437347412,,,,
0,3,,,,5.39053201675415,,,,
0,4,,,,5.50629997253418,,,,
0,5,,,,5.5790629386901855,,,,
0,6,,,,5.502100944519043,,,,
0,7,,,,5.433192253112793,,,,
0,8,,,,5.439949035644531,,,,
0,9,,,,5.4223456382751465,,,,
0,10,,,,5.452337265014648,,,,
0,11,,,,5.381967544555664,,,,
0,12,,,,5.452831745147705,,,,
0,13,,,,5.453858375549316,,,,
0,14,,,,5.422646999359131,,,,
0,15,,,,5.370839595794678,,,,
0,16,,,,5.337636947631836,,,,
0,17,,,,5.373953819274902,,,,
0,18,,,,5.335090637207031,,,,
0,19,,,,5.298882484436035,,,,
0,20,,,,5.251230716705322,,,,
0,21,,,,5.353978157043457,,,,
0,22,,,,5.267354488372803,,,,
0,23,,,,5.280645370483398,,,,
0,24,,,,5.256691932678223,,,,
0,25,,,,5.2802734375,,,,
0,26,,,,5.237696170806885,,,,
0,27,,,,5.169750690460205,,,,
0,28,,,,5.174320697784424,,,,
0,29,,,,5.20674991607666,,,,
0,30,,,,5.174601078033447,,,,
0,31,,,,5.136197566986084,,,,
0,32,,,,5.1091814041137695,,,,
0,33,,,,5.025718688964844,,,,
0,34,,,,5.186855316162109,,,,
0,35,,,,5.151010513305664,,,,
0,36,,,,5.025112152099609,,,,
0,37,,,,4.997156620025635,,,,
0,38,,,,5.023160457611084,,,,
0,39,,,,4.97299337387085,,,,
0,40,,,,4.951353073120117,,,,
0,41,,,,4.915230751037598,,,,
0,42,,,,4.989980697631836,,,,
0,43,,,,4.892858028411865,,,,
0,44,,,,4.868356704711914,,,,
0,45,,,,4.881026268005371,,,,
0,46,,,,4.7571635246276855,,,,
0,47,,,,4.726629734039307,,,,
0,48,,,,4.851767063140869,,,,
0,49,,,,4.82821798324585,,,,
0,50,,,,4.8302321434021,,,,
0,51,,,,4.735418796539307,,,,
0,52,,,,4.786600589752197,,,,
0,53,,,,4.726635456085205,,,,
0,54,,,,4.671421051025391,,,,
0,55,,,,4.679135322570801,,,,
0,56,,,,4.756172180175781,,,,
0,57,,,,4.774496555328369,,,,
0,58,,,,4.65992546081543,,,,
0,59,,,,4.596067428588867,,,,
0,60,,,,4.726455211639404,,,,
0,61,,,,4.687971115112305,,,,
0,62,,,,4.590536594390869,,,,
0,63,,,,4.683413028717041,,,,
0,64,,,,4.539906024932861,,,,
0,65,,,,4.55657434463501,,,,
0,66,,,,4.5319037437438965,,,,
0,67,,,,4.505428314208984,,,,
0,68,,,,4.504405975341797,,,,
0,69,,,,4.481210708618164,,,,
0,70,,,,4.3998517990112305,,,,
0,71,,,,4.490857124328613,,,,
0,72,,,,4.320864200592041,,,,
0,73,,,,4.30784273147583,,,,
0,74,,,,4.327589988708496,,,,
0,75,,,,4.303900718688965,,,,
0,76,,,,4.403262615203857,,,,
0,77,,,,4.1673736572265625,,,,
0,78,,,,4.410189151763916,,,,
0,79,,,,4.25620698928833,,,,
0,80,,,,4.101485252380371,,,,
0,81,,,,4.27689266204834,,,,
0,82,,,,4.20955228805542,,,,
0,83,,,,4.078765392303467,,,,
0,84,,,,4.188692569732666,,,,
0,85,,,,4.208412170410156,,,,
0,86,,,,4.019028663635254,,,,
0,87,,,,4.005568981170654,,,,
0,88,,,,4.232304573059082,,,,
0,89,,,,3.9932022094726562,,,,
0,90,,,,4.154858589172363,,,,
0,91,,,,3.9027748107910156,,,,
0,92,,,,4.003700256347656,,,,
0,93,,,,3.8433499336242676,,,,
0,94,,,,3.940117835998535,,,,
0,95,,,,4.094626426696777,,,,
0,96,,,,4.063031196594238,,,,
0,97,,,,4.05472993850708,,,,
0,98,,,,3.912238597869873,,,,
0,99,,,,4.111040115356445,,,,
0,100,,,,3.9791152477264404,,,,
0,101,,,,3.932615280151367,,,,
0,102,,,,3.795947551727295,,,,
0,103,,,,3.878723621368408,,,,
0,104,,,,3.7114622592926025,,,,
0,105,,,,3.9711923599243164,,,,
0,106,,,,3.9256296157836914,,,,
0,107,,,,4.001041412353516,,,,
0,108,,,,3.9187283515930176,,,,
0,109,,,,3.89729380607605,,,,
0,110,,,,3.8468847274780273,,,,
0,111,,,,3.729121208190918,,,,
0,112,,,,3.888153076171875,,,,
0,113,,,,3.671586036682129,,,,
0,114,,,,3.7498815059661865,,,,
0,115,,,,3.7948408126831055,,,,
0,116,,,,3.808486223220825,,,,
0,117,,,,3.680541515350342,,,,
0,118,,,,3.534130811691284,,,,
0,119,,,,3.7088541984558105,,,,
0,120,,,,3.51955509185791,,,,
0,121,,,,3.745136260986328,,,,
0,122,,,,3.4449989795684814,,,,
0,123,,,,3.692429542541504,,,,
0,124,,,,3.5484538078308105,,,,
0,125,,,,3.446359634399414,,,,
0,126,,,,3.6665353775024414,,,,
0,127,,,,3.6032092571258545,,,,
0,128,,,,3.6647002696990967,,,,
0,129,,,,3.729379653930664,,,,
0,130,,,,3.5344440937042236,,,,
0,131,,,,3.5680203437805176,,,,
0,132,,,,3.507883310317993,,,,
0,133,,,,3.5497446060180664,,,,
0,134,,,,3.56693959236145,,,,
0,135,,,,3.574580669403076,,,,
0,136,,,,3.6314191818237305,,,,
0,137,,,,3.372464656829834,,,,
0,138,,,,3.593550443649292,,,,
0,139,,,,3.7605223655700684,,,,
0,140,,,,3.278024435043335,,,,
0,141,,,,3.4399046897888184,,,,
0,142,,,,3.3514628410339355,,,,
0,143,,,,3.33111834526062,,,,
0,144,,,,3.3100342750549316,,,,
0,145,,,,3.494550943374634,,,,
0,146,,,,3.247415065765381,,,,
0,147,,,,3.441401481628418,,,,
0,148,,,,4.151937484741211,,,,
0,148,,,,,3.0833332538604736,3.0833332538604736,2.2275946140289307,2.2275946140289307
0,148,3.4726614952087402,9.427483558654785,4.415410995483398,,,,,
1,149,,,,3.2251174449920654,,,,
1,150,,,,3.3648030757904053,,,,
1,151,,,,2.9845263957977295,,,,
1,152,,,,3.2425036430358887,,,,
1,153,,,,3.2157325744628906,,,,
1,154,,,,3.318570613861084,,,,
1,155,,,,3.1095998287200928,,,,
