epoch,step,train_ce_epoch,train_h_penalty_epoch,train_loss_epoch,train_loss_step,val_hdist,val_hdist_prog,val_loss,val_loss_prog
0,0,,,,5.585702419281006,,,,
0,1,,,,5.606601715087891,,,,
0,2,,,,5.5076751708984375,,,,
0,3,,,,5.541160583496094,,,,
0,4,,,,5.509408950805664,,,,
0,5,,,,5.49622106552124,,,,
0,6,,,,5.555415630340576,,,,
0,7,,,,5.452004432678223,,,,
0,8,,,,5.489175796508789,,,,
0,9,,,,5.468300819396973,,,,
0,10,,,,5.389110565185547,,,,
0,11,,,,5.58604621887207,,,,
0,12,,,,5.498321533203125,,,,
0,13,,,,5.3491716384887695,,,,
0,14,,,,5.37186861038208,,,,
0,15,,,,5.466588973999023,,,,
0,16,,,,5.41581916809082,,,,
0,17,,,,5.325599670410156,,,,
0,18,,,,5.3076043128967285,,,,
0,19,,,,5.228517532348633,,,,
0,20,,,,5.299614906311035,,,,
0,21,,,,5.34349250793457,,,,
0,22,,,,5.365780830383301,,,,
0,23,,,,5.2372260093688965,,,,
0,24,,,,5.3009185791015625,,,,
0,25,,,,5.188839912414551,,,,
0,26,,,,5.222686767578125,,,,
0,27,,,,5.298720836639404,,,,
0,28,,,,5.214672565460205,,,,
0,29,,,,5.083174705505371,,,,
0,30,,,,5.1224775314331055,,,,
0,31,,,,5.174704074859619,,,,
0,32,,,,5.113285064697266,,,,
0,33,,,,5.055508613586426,,,,
0,34,,,,5.05211067199707,,,,
0,35,,,,5.138950824737549,,,,
0,36,,,,5.061312198638916,,,,
0,37,,,,5.065451622009277,,,,
0,38,,,,4.952082633972168,,,,
0,39,,,,4.9672698974609375,,,,
0,40,,,,4.952274322509766,,,,
0,41,,,,4.917520523071289,,,,
0,42,,,,4.945666313171387,,,,
0,43,,,,4.976273536682129,,,,
0,44,,,,4.843194484710693,,,,
0,45,,,,4.800078868865967,,,,
0,46,,,,4.7248125076293945,,,,
0,47,,,,4.816273212432861,,,,
0,48,,,,4.895506858825684,,,,
0,49,,,,4.735538482666016,,,,
0,50,,,,4.684277534484863,,,,
0,51,,,,4.765371799468994,,,,
0,52,,,,4.821683883666992,,,,
0,53,,,,4.692565441131592,,,,
0,54,,,,4.74088716506958,,,,
0,55,,,,4.7439799308776855,,,,
0,56,,,,4.81374979019165,,,,
0,57,,,,4.69434118270874,,,,
0,58,,,,4.556951522827148,,,,
0,59,,,,4.6326093673706055,,,,
0,60,,,,4.607065677642822,,,,
0,61,,,,4.61187219619751,,,,
0,62,,,,4.501842498779297,,,,
0,63,,,,4.579836368560791,,,,
0,64,,,,4.4400177001953125,,,,
0,65,,,,4.456411838531494,,,,
0,66,,,,4.5484819412231445,,,,
0,67,,,,4.551692962646484,,,,
0,68,,,,4.519770622253418,,,,
0,69,,,,4.427689075469971,,,,
0,70,,,,4.468235969543457,,,,
0,71,,,,4.615259170532227,,,,
0,72,,,,4.429328918457031,,,,
0,73,,,,4.238111972808838,,,,
0,74,,,,4.266021728515625,,,,
0,75,,,,4.160787582397461,,,,
0,76,,,,4.3165364265441895,,,,
0,77,,,,4.242546558380127,,,,
0,78,,,,4.533371925354004,,,,
0,79,,,,4.341221332550049,,,,
0,80,,,,4.200527191162109,,,,
0,81,,,,4.48349666595459,,,,
0,82,,,,4.330410480499268,,,,
0,83,,,,4.291573524475098,,,,
0,84,,,,4.344731330871582,,,,
0,85,,,,4.200161933898926,,,,
0,86,,,,4.267606735229492,,,,
0,87,,,,3.9012298583984375,,,,
0,88,,,,4.131722450256348,,,,
0,89,,,,4.114531993865967,,,,
0,90,,,,4.170894145965576,,,,
0,91,,,,4.08768367767334,,,,
0,92,,,,3.9811155796051025,,,,
0,93,,,,3.9441590309143066,,,,
0,94,,,,3.8919894695281982,,,,
0,95,,,,4.042290687561035,,,,
0,96,,,,4.034595012664795,,,,
0,97,,,,4.00559663772583,,,,
0,98,,,,4.127281188964844,,,,
0,99,,,,3.8934473991394043,,,,
0,100,,,,3.866821765899658,,,,
0,101,,,,3.9437060356140137,,,,
0,102,,,,4.036276817321777,,,,
0,103,,,,3.8168458938598633,,,,
0,104,,,,3.8759238719940186,,,,
0,105,,,,3.9308812618255615,,,,
0,106,,,,3.9327104091644287,,,,
0,107,,,,3.8293087482452393,,,,
0,108,,,,3.8495545387268066,,,,
0,109,,,,3.887847900390625,,,,
0,110,,,,3.6875205039978027,,,,
0,111,,,,3.715880870819092,,,,
0,112,,,,3.9603521823883057,,,,
0,113,,,,3.9928061962127686,,,,
0,114,,,,3.70556640625,,,,
0,115,,,,3.8202977180480957,,,,
0,116,,,,3.613077402114868,,,,
0,117,,,,3.616307497024536,,,,
0,118,,,,3.7746384143829346,,,,
0,119,,,,3.6168713569641113,,,,
0,120,,,,3.632221221923828,,,,
0,121,,,,3.701167583465576,,,,
0,122,,,,3.696042060852051,,,,
0,123,,,,3.51456880569458,,,,
0,124,,,,3.484840154647827,,,,
0,125,,,,3.8430027961730957,,,,
0,126,,,,3.5525786876678467,,,,
0,127,,,,3.752446174621582,,,,
0,128,,,,3.8079495429992676,,,,
0,129,,,,3.5960381031036377,,,,
0,130,,,,3.4764623641967773,,,,
0,131,,,,3.653412342071533,,,,
0,132,,,,3.5397698879241943,,,,
0,133,,,,3.649901866912842,,,,
0,134,,,,3.4375786781311035,,,,
0,135,,,,3.339132308959961,,,,
0,136,,,,3.5887534618377686,,,,
0,137,,,,3.4205589294433594,,,,
0,138,,,,3.627730369567871,,,,
0,139,,,,3.648524522781372,,,,
0,140,,,,3.5101840496063232,,,,
0,141,,,,3.3329830169677734,,,,
0,142,,,,3.5584146976470947,,,,
0,143,,,,3.524857521057129,,,,
0,144,,,,3.4176998138427734,,,,
0,145,,,,3.525336503982544,,,,
0,146,,,,3.363126039505005,,,,
0,147,,,,3.2626800537109375,,,,
0,148,,,,4.458693027496338,,,,
0,148,,,,,3.1335442066192627,3.1335442066192627,2.264831066131592,2.264831066131592
0,148,3.4860684871673584,9.422978401184082,4.4283671379089355,,,,,
1,149,,,,3.272305965423584,,,,
1,150,,,,3.3088719844818115,,,,
1,151,,,,3.2427873611450195,,,,
1,152,,,,3.2503576278686523,,,,
1,153,,,,3.4048283100128174,,,,
1,154,,,,3.431135416030884,,,,
1,155,,,,3.2098026275634766,,,,
