epoch,step,train_ce_epoch,train_h_penalty_epoch,train_loss_epoch,train_loss_step,val_hdist,val_hdist_prog,val_loss,val_loss_prog
0,0,,,,5.601552486419678,,,,
0,1,,,,5.534121990203857,,,,
0,2,,,,5.519944667816162,,,,
0,3,,,,5.544266700744629,,,,
0,4,,,,5.447685241699219,,,,
0,5,,,,5.5528059005737305,,,,
0,6,,,,5.526515960693359,,,,
0,7,,,,5.485077381134033,,,,
0,8,,,,5.480963706970215,,,,
0,9,,,,5.4026689529418945,,,,
0,10,,,,5.42035436630249,,,,
0,11,,,,5.453090190887451,,,,
0,12,,,,5.476617813110352,,,,
0,13,,,,5.4672627449035645,,,,
0,14,,,,5.518002510070801,,,,
0,15,,,,5.384833812713623,,,,
0,16,,,,5.390144348144531,,,,
0,17,,,,5.311659812927246,,,,
0,18,,,,5.319365501403809,,,,
0,19,,,,5.342772006988525,,,,
0,20,,,,5.32841682434082,,,,
0,21,,,,5.393454551696777,,,,
0,22,,,,5.29526424407959,,,,
0,23,,,,5.2955474853515625,,,,
0,24,,,,5.280486106872559,,,,
0,25,,,,5.263561725616455,,,,
0,26,,,,5.276063919067383,,,,
0,27,,,,5.15480899810791,,,,
0,28,,,,5.184316158294678,,,,
0,29,,,,5.279485702514648,,,,
0,30,,,,5.1617817878723145,,,,
0,31,,,,5.228716850280762,,,,
0,32,,,,5.198488712310791,,,,
0,33,,,,5.15023136138916,,,,
0,34,,,,5.151304244995117,,,,
0,35,,,,5.178871154785156,,,,
0,36,,,,5.045687198638916,,,,
0,37,,,,4.982490062713623,,,,
0,38,,,,5.0681071281433105,,,,
0,39,,,,5.146452903747559,,,,
0,40,,,,4.958672523498535,,,,
0,41,,,,4.906489849090576,,,,
0,42,,,,5.017760276794434,,,,
0,43,,,,4.936827659606934,,,,
0,44,,,,4.923217296600342,,,,
0,45,,,,4.981595039367676,,,,
0,46,,,,4.810870170593262,,,,
0,47,,,,4.828470230102539,,,,
0,48,,,,4.904951572418213,,,,
0,49,,,,4.848094940185547,,,,
0,50,,,,4.855369567871094,,,,
0,51,,,,4.740515232086182,,,,
0,52,,,,4.629216194152832,,,,
0,53,,,,4.7165679931640625,,,,
0,54,,,,4.7341084480285645,,,,
0,55,,,,4.762026309967041,,,,
0,56,,,,4.720601558685303,,,,
0,57,,,,4.593203067779541,,,,
0,58,,,,4.59996223449707,,,,
0,59,,,,4.529689311981201,,,,
0,60,,,,4.632119178771973,,,,
0,61,,,,4.529637336730957,,,,
