epoch,step,train_ce_epoch,train_h_penalty_epoch,train_loss_epoch,train_loss_step,val_hdist,val_hdist_prog,val_loss,val_loss_prog
0,0,,,,5.567626953125,,,,
0,1,,,,5.493406772613525,,,,
0,2,,,,5.5106940269470215,,,,
0,3,,,,5.556195259094238,,,,
0,4,,,,5.497096538543701,,,,
0,5,,,,5.539766788482666,,,,
0,6,,,,5.496782302856445,,,,
0,7,,,,5.468215465545654,,,,
0,8,,,,5.538817405700684,,,,
0,9,,,,5.487851619720459,,,,
0,10,,,,5.432764530181885,,,,
0,11,,,,5.479093551635742,,,,
0,12,,,,5.477413177490234,,,,
0,13,,,,5.4425249099731445,,,,
0,14,,,,5.471016883850098,,,,
0,15,,,,5.454342365264893,,,,
0,16,,,,5.418410301208496,,,,
0,17,,,,5.347437858581543,,,,
0,18,,,,5.362527370452881,,,,
0,19,,,,5.4090118408203125,,,,
0,20,,,,5.327279090881348,,,,
0,21,,,,5.338018417358398,,,,
0,22,,,,5.284732818603516,,,,
0,23,,,,5.354986190795898,,,,
0,24,,,,5.292431831359863,,,,
0,25,,,,5.261045455932617,,,,
0,26,,,,5.244707107543945,,,,
0,27,,,,5.188082695007324,,,,
0,28,,,,5.2256927490234375,,,,
0,29,,,,5.208773136138916,,,,
0,30,,,,5.102944374084473,,,,
0,31,,,,5.118143081665039,,,,
0,32,,,,5.168342590332031,,,,
0,33,,,,5.146476745605469,,,,
0,34,,,,5.0904011726379395,,,,
0,35,,,,5.048821926116943,,,,
0,36,,,,5.092442512512207,,,,
0,37,,,,5.0553154945373535,,,,
0,38,,,,5.130063533782959,,,,
0,39,,,,5.019126892089844,,,,
0,40,,,,4.956015586853027,,,,
0,41,,,,5.042280197143555,,,,
0,42,,,,5.049111843109131,,,,
0,43,,,,4.945561408996582,,,,
0,44,,,,4.958693504333496,,,,
0,45,,,,4.866525173187256,,,,
0,46,,,,4.90028190612793,,,,
0,47,,,,4.8990631103515625,,,,
0,48,,,,4.881972312927246,,,,
0,49,,,,4.938416004180908,,,,
0,50,,,,4.830071449279785,,,,
0,51,,,,4.731257438659668,,,,
0,52,,,,4.745701789855957,,,,
0,53,,,,4.688457012176514,,,,
0,54,,,,4.777279376983643,,,,
0,55,,,,4.769416809082031,,,,
0,56,,,,4.614380359649658,,,,
0,57,,,,4.802796363830566,,,,
0,58,,,,4.7041544914245605,,,,
0,59,,,,4.62412166595459,,,,
0,60,,,,4.500045299530029,,,,
0,61,,,,4.667562484741211,,,,
